STIM_END_TIME,PID,BLOCK_ID,STIM_ID,DELAY,MARKER,RES_TIME_STAMP,RES_DURATION,RES,RES_HAND,P_GENDER,VERSION,PNG_NAME,AUTHOR_GENDER,RELATIVE_START_TIME,RELATIVE_RES_TIME
31679907.444587,339,0,8,5155.8537384237225,STIMEND,31666434.294442,16526.849855002016,55 ,L,M,1,8.png,M,120747.61460704729,137274.4644620493
31716304.730125,339,0,9,6368.445702115124,STIMEND,31716131.532625,29826.802500002086,50 ,R,M,1,9.png,M,157144.9001450464,186971.7026450485
31750878.614078,339,0,3,4534.005739997536,STIMEND,31740592.025121,19713.411042999476,50 ,R,M,1,3.png,F,191718.78409804776,211432.19514104724
31787274.403758,339,0,14,6364.246882543605,STIMEND,31783694.78605,26420.382291998714,55 ,L,M,1,14.png,C,228114.57377804816,254534.95607004687
31820232.04727,339,0,10,2906.214303603241,STIMEND,31811412.717682,21180.67041200027,55 ,L,M,1,10.png,C,261072.21729004756,282252.8877020478
31857141.962298,339,0,16,6853.875740552896,STIMEND,NA,NA,NA ,NA,M,1,N/A,N/A,297982.13231804594,NA
31890306.880144,339,0,12,3135.8128961830357,STIMEND,31883326.429783,23019.54963900149,55 ,L,M,1,12.png,C,331147.0501640476,354166.5998030491
31927186.085131,339,0,0,6851.5571580276055,STIMEND,31916706.267708,19520.18257699907,55 ,L,M,1,0.png,F,368026.2551510483,387546.4377280474
31960477.37084,339,0,4,3245.5330644380924,STIMEND,31954848.403395,24371.032554998994,50 ,R,M,1,4.png,F,401317.5408600494,425688.5734150484
31996624.122272,339,0,6,6117.833291969082,STIMEND,31996592.956148,29968.833875998855,55 ,L,M,1,6.png,M,437464.2922920473,467433.12616804615
32032516.034288,339,0,5,5870.918457904089,STIMEND,32031412.605326,28896.571038000286,50 ,R,M,1,5.png,M,473356.2043080479,502252.7753460482
32067895.345111,339,0,2,5342.9822661492835,STIMEND,32052068.139517,14172.794406000525,55 ,L,M,1,2.png,F,508735.51513104886,522908.3095370494
32101883.898686,339,0,7,3964.048516838382,STIMEND,NA,NA,NA ,NA,M,1,7.png,M,542724.0687060468,NA
32134740.832803,339,0,13,2823.6650699877046,STIMEND,32119393.850223,14653.017420001328,55 ,L,M,1,13.png,C,575581.0028230473,590234.0202430487
30906352.534345,339,1,15,14438.678766047404,STIMEND,NA,NA,NA ,NA,M,1,N/A,N/A,14438.67876604572,NA
30940644.476711,339,1,11,4260.380014699447,STIMEND,30940310.19367,29665.716958999634,55 ,L,M,1,26.png,C,48730.621132045984,78396.33809104562
30977448.280109,339,1,1,6765.948390519759,STIMEND,NA,NA,NA ,NA,M,1,16.png,F,85534.4245300442,NA
31012637.350299,339,1,8,5155.8537384237225,STIMEND,31003830.700553,21193.350253999233,55 ,L,M,1,23.png,M,120723.49472004548,141916.8449740447
31049045.862267,339,1,9,6368.445702115124,STIMEND,31039582.228524,20536.366257000715,55 ,L,M,1,24.png,M,157132.00668804348,177668.3729450442
31083611.595844,339,1,3,4534.005739997536,STIMEND,31083200.299393,29588.70354899764,55 ,L,M,1,18.png,F,191697.74026504532,221286.44381404296
31120039.275718,339,1,14,6364.246882543605,STIMEND,31112524.565564,22485.28984599933,55 ,L,M,1,29.png,C,228125.42013904452,250610.70998504385
31152991.420452,339,1,10,2906.214303603241,STIMEND,31151655.27064,28663.85018800199,55 ,L,M,1,25.png,C,261077.56487304345,289741.41506104544
31189869.569016,339,1,16,6853.875740552896,STIMEND,NA,NA,NA ,NA,M,1,N/A,N/A,297955.71343704313,NA
31223055.823098,339,1,12,3135.8128961830357,STIMEND,31211070.991691,18015.16859300062,55 ,L,M,1,27.png,C,331141.9675190449,349157.1361120455
31259942.858315,339,1,0,6851.5571580276055,STIMEND,31248258.274175,18315.415860000998,55 ,L,M,1,15.png,F,368029.0027360432,386344.4185960442
31293212.402198,339,1,4,3245.5330644380924,STIMEND,31291218.96045,28006.55825199932,55 ,L,M,1,19.png,F,401298.5466190465,429305.1048710458
31329367.042397,339,1,6,6117.833291969082,STIMEND,31325320.296264,25953.25386700034,50 ,R,M,1,21.png,M,437453.18681804463,463406.440685045
31365262.134777,339,1,5,5870.918457904089,STIMEND,31364188.832162,28926.697385001928,55 ,L,M,1,20.png,M,473348.27919804305,502274.976583045
31400629.647405,339,1,2,5342.9822661492835,STIMEND,31394418.176789,23788.52938400209,55 ,L,M,1,17.png,F,508715.7918260433,532504.3212100454
31434618.305568,339,1,7,3964.048516838382,STIMEND,31425678.324671,21060.019103001803,50 ,R,M,1,22.png,M,542704.4499890432,563764.469092045
31467472.980362,339,1,13,2823.6650699877046,STIMEND,31458387.492825,20914.51246299967,55 ,L,M,1,28.png,C,575559.1247830465,596473.6372460462
30236157.198583,339,2,15,14438.678766047404,STIMEND,NA,NA,NA ,NA,M,1,N/A,N/A,14438.67876604572,NA
30270489.153222,339,2,11,4260.380014699447,STIMEND,NA,NA,NA ,NA,M,1,41.png,C,48770.633405044675,NA
30307283.282921,339,2,1,6765.948390519759,STIMEND,30297051.189598,19767.906677000225,55 ,L,M,1,31.png,F,85564.76310404763,105332.66978104785
30342479.28505,339,2,8,5155.8537384237225,STIMEND,30330863.820559,18384.53550899774,55 ,L,M,1,38.png,M,120760.7652330473,139145.30074204504
30378901.318835,339,2,9,6368.445702115124,STIMEND,30370609.580651,21708.261815998703,55 ,L,M,1,39.png,M,157182.79901804775,178891.06083404645
30413476.432044,339,2,3,4534.005739997536,STIMEND,30402812.182646,19335.75060199946,55 ,L,M,1,33.png,F,191757.91222704574,211093.6628290452
30449871.280709,339,2,14,6364.246882543605,STIMEND,30444297.387879,24426.107170000672,55 ,L,M,1,44.png,C,228152.76089204475,252578.86806204543
30482803.486582,339,2,10,2906.214303603241,STIMEND,30477639.612119,24836.125537000597,55 ,L,M,1,40.png,C,261084.96676504612,285921.0923020467
30519698.805893,339,2,16,6853.875740552896,STIMEND,NA,NA,NA ,NA,M,1,N/A,N/A,297980.2860760465,NA
30552863.376129,339,2,12,3135.8128961830357,STIMEND,30541859.562134,18996.186005000025,55 ,L,M,1,42.png,C,331144.8563120477,350141.0423170477
30589753.628053,339,2,0,6851.5571580276055,STIMEND,30583034.795078,23281.167024999857,50 ,R,M,1,30.png,F,368035.10823604465,391316.2752610445
30623024.489689,339,2,4,3245.5330644380924,STIMEND,30621765.113871,28740.624182000756,50 ,R,M,1,34.png,F,401305.96987204626,430046.594054047
30659187.359884,339,2,6,6117.833291969082,STIMEND,30656661.617774,27474.257889997214,55 ,L,M,1,36.png,M,437468.8400670476,464943.09795704484
30695100.855319,339,2,5,5870.918457904089,STIMEND,30687659.465813,22558.610493998975,55 ,L,M,1,35.png,M,473382.3355020471,495940.94599604607
30730473.927757,339,2,2,5342.9822661492835,STIMEND,30724515.161241,24041.233483999968,55 ,L,M,1,32.png,F,508755.407940045,532796.641424045
30764464.39804,339,2,7,3964.048516838382,STIMEND,30752240.66316,17776.265119999647,55 ,L,M,1,37.png,M,542745.8782230467,560522.1433430463
30797320.50655,339,2,13,2823.6650699877046,STIMEND,30789993.414283,22672.907733000815,55 ,L,M,1,43.png,C,575601.9867330454,598274.8944660462
32245440.416587,339,3,15,14438.678766047404,STIMEND,NA,NA,NA ,NA,M,1,N/A,N/A,14438.67876604572,NA
32279746.383182,339,3,11,4260.380014699447,STIMEND,32265397.120749,15650.737567000091,55 ,L,M,1,56.png,C,48744.64536104724,64395.38292804733
32316539.169049,339,3,1,6765.948390519759,STIMEND,32311987.439726,25448.270677000284,50 ,R,M,1,46.png,F,85537.43122804537,110985.70190504566
32351743.528789,339,3,8,5155.8537384237225,STIMEND,32336690.744292,14947.215502999723,55 ,L,M,1,53.png,M,120741.79096804559,135689.00647104532
32388150.691654,339,3,9,6368.445702115124,STIMEND,32379867.734426,21717.042771998793,55 ,L,M,1,54.png,M,157148.9538330473,178865.9966050461
32422714.512962,339,3,3,4534.005739997536,STIMEND,32414616.227124,21901.71416200325,50 ,R,M,1,48.png,F,191712.77514104545,213614.4893030487
32459118.386159,339,3,14,6364.246882543605,STIMEND,32447665.277523,18546.891364000738,50 ,R,M,1,59.png,C,228116.64833804592,246663.53970204666
32492063.198357,339,3,10,2906.214303603241,STIMEND,32492002.206335,29939.007977999747,55 ,L,M,1,55.png,C,261061.46053604782,291000.46851404756
32528956.979087,339,3,16,6853.875740552896,STIMEND,NA,NA,NA ,NA,M,1,N/A,N/A,297955.2412660457,NA
32562137.630079,339,3,12,3135.8128961830357,STIMEND,32546824.142024,14686.511944998056,55 ,L,M,1,57.png,C,331135.89225804806,345822.4042030461
32599022.379341,339,3,0,6851.5571580276055,STIMEND,32586229.393453,17207.014111999422,55 ,L,M,1,45.png,F,368020.6415200457,385227.6556320451
32632305.205349,339,3,4,3245.5330644380924,STIMEND,32618650.250414,16345.045065000653,55 ,L,M,1,49.png,F,401303.4675280452,417648.51259304583
32668451.816682,339,3,6,6117.833291969082,STIMEND,32658519.984775,20068.168092999607,55 ,L,M,1,51.png,M,437450.0788610466,457518.2469540462
32704345.466469,339,3,5,5870.918457904089,STIMEND,32691565.117145,17219.650675997138,55 ,L,M,1,50.png,M,473343.7286480479,490563.37932404503
32739709.090752,339,3,2,5342.9822661492835,STIMEND,32738575.111544,28866.020791999996,55 ,L,M,1,47.png,F,508707.3529310487,537573.3737230487
32773695.376959,339,3,7,3964.048516838382,STIMEND,32771312.659118,27617.282159000635,50 ,R,M,1,52.png,M,542693.6391380467,570310.9212970473
32806541.256371,339,3,13,2823.6650699877046,STIMEND,32787375.862469,10834.60609799996,55 ,L,M,1,58.png,C,575539.5185500458,586374.1246480457
564093537.892293,340,0,15,16025.310939459312,STIMEND,NA,NA,NA ,NA,F,2,N/A,N/A,16025.31093943119,NA
564128222.259766,340,0,6,4633.431672026843,STIMEND,564120071.135575,21848.87580907345,50 ,R,F,2,6.png,M,50709.67841243744,72558.55422151089
564162088.257683,340,0,9,3825.4037960470177,STIMEND,564161514.539324,29426.28164100647,50 ,R,F,2,9.png,M,84575.67632949352,114001.95797049999
564198887.201433,340,0,5,6756.661101012918,STIMEND,564198279.443317,29392.241884112358,50 ,R,F,2,5.png,M,121374.62007939816,150766.8619635105
564234565.540839,340,0,2,5644.813530744538,STIMEND,564229416.9556,24851.414761066437,55 ,L,F,2,2.png,F,157052.95948541164,181904.37424647808
564271647.191479,340,0,14,7036.364023069229,STIMEND,NA,NA,NA ,NA,F,2,14.png,C,194134.61012542248,NA
564304812.30154,340,0,7,3130.095213615475,STIMEND,564296575.449185,21763.147644996643,55 ,L,F,2,7.png,M,227299.72018647194,249062.86783146858
564338398.92494,340,0,10,3545.310164249387,STIMEND,NA,NA,NA ,NA,F,2,10.png,C,260886.34358644485,NA
564371721.169504,340,0,16,3277.6609441881965,STIMEND,NA,NA,NA ,NA,F,2,N/A,N/A,294208.58815050125,NA
564407615.927036,340,0,0,5850.143238262835,STIMEND,564401670.784139,24054.85710299015,55 ,L,F,2,0.png,F,330103.3456825018,354158.20278549194
564443746.04995,340,0,4,6083.880716887682,STIMEND,NA,NA,NA ,NA,F,2,4.png,F,366233.46859645844,NA
564479716.5757,340,0,13,5925.65225117855,STIMEND,564473916.680121,24200.104420900345,55 ,L,F,2,13.png,C,402203.99434649944,426404.0987673998
564513161.255859,340,0,12,3401.0561682923,STIMEND,564512284.841362,29123.58550298214,55 ,L,F,2,12.png,C,435648.6745054722,464772.2600084543
564546422.216045,340,0,1,3218.2775949254446,STIMEND,564530031.698883,13609.48283803463,55 ,L,F,2,1.png,F,468909.6346914768,482519.11752951145
564583442.224989,340,0,3,6986.54178253727,STIMEND,564571239.507823,17797.28283393383,55 ,L,F,2,3.png,F,505929.6436355114,523726.9264694452
564617245.637703,340,0,11,3761.634285247255,STIMEND,NA,NA,NA ,NA,F,2,11.png,C,539733.0563493967,NA
564653185.343992,340,0,8,5897.76257825574,STIMEND,564650351.815355,27166.471362948418,55 ,L,F,2,8.png,M,575672.7626384497,602839.2340013981
563426464.592561,340,1,15,16025.310939459312,STIMEND,NA,NA,NA ,NA,F,2,N/A,N/A,16025.31093943119,NA
563461139.337154,340,1,6,4633.431672026843,STIMEND,563447932.670354,16793.333199977875,55 ,L,F,2,21.png,M,50700.055532455444,67493.38873243332
563495006.839244,340,1,9,3825.4037960470177,STIMEND,NA,NA,NA ,NA,F,2,24.png,M,84567.55762243271,NA
563531807.751569,340,1,5,6756.661101012918,STIMEND,NA,NA,NA ,NA,F,2,20.png,M,121368.46994745731,NA
563567501.566038,340,1,2,5644.813530744538,STIMEND,NA,NA,NA ,NA,F,2,17.png,F,157062.28441643715,NA
563604605.666089,340,1,14,7036.364023069229,STIMEND,NA,NA,NA ,NA,F,2,29.png,C,194166.38446748257,NA
563637775.362463,340,1,7,3130.095213615475,STIMEND,NA,NA,NA ,NA,F,2,22.png,M,227336.08084142208,NA
563671363.149642,340,1,10,3545.310164249387,STIMEND,NA,NA,NA ,NA,F,2,25.png,C,260923.8680204153,NA
563704683.618715,340,1,16,3277.6609441881965,STIMEND,NA,NA,NA ,NA,F,2,N/A,N/A,294244.3370934725,NA
563740578.434505,340,1,0,5850.143238262835,STIMEND,NA,NA,NA ,NA,F,2,15.png,F,330139.15288341045,NA
563776708.139902,340,1,4,6083.880716887682,STIMEND,NA,NA,NA ,NA,F,2,19.png,F,366268.8582804203,NA
563812666.107109,340,1,13,5925.65225117855,STIMEND,563796926.921094,14260.81398499012,55 ,L,F,2,28.png,C,402226.82548737526,416487.6394723654
563846111.74853,340,1,12,3401.0561682923,STIMEND,NA,NA,NA ,NA,F,2,27.png,C,435672.4669084549,NA
563879371.933048,340,1,1,3218.2775949254446,STIMEND,563867199.760419,17827.827371001244,55 ,L,F,2,16.png,F,468932.6514264345,486760.47879743576
563916403.500434,340,1,3,6986.54178253727,STIMEND,563910032.922307,23629.421872973442,55 ,L,F,2,18.png,F,505964.21881246567,529593.6406854391
563950209.72203,340,1,11,3761.634285247255,STIMEND,563937183.660606,16973.938575983047,55 ,L,F,2,26.png,C,539770.4404084682,556744.3789844513
563986146.704884,340,1,8,5897.76257825574,STIMEND,563980784.212173,24637.5072889328,50 ,R,F,2,23.png,M,575707.4232624769,600344.9305514097
561023614.855638,340,2,15,16025.310939459312,STIMEND,NA,NA,NA ,NA,F,2,N/A,N/A,16025.31093943119,NA
561058291.518871,340,2,6,4633.431672026843,STIMEND,NA,NA,NA ,NA,F,2,36.png,M,50701.974172353745,NA
561092155.591768,340,2,9,3825.4037960470177,STIMEND,561085556.06832,23400.476552009583,55 ,L,F,2,39.png,M,84566.04706943035,107966.52362143993
561128958.61221,340,2,5,6756.661101012918,STIMEND,NA,NA,NA ,NA,F,2,35.png,M,121369.06751143932,NA
561164648.452909,340,2,2,5644.813530744538,STIMEND,NA,NA,NA ,NA,F,2,32.png,F,157058.90821039677,NA
561201730.75632,340,2,14,7036.364023069229,STIMEND,NA,NA,NA ,NA,F,2,44.png,C,194141.2116214037,NA
561234910.226491,340,2,7,3130.095213615475,STIMEND,NA,NA,NA ,NA,F,2,37.png,M,227320.68179237843,NA
561268498.263903,340,2,10,3545.310164249387,STIMEND,NA,NA,NA ,NA,F,2,40.png,C,260908.7192044258,NA
561301818.105729,340,2,16,3277.6609441881965,STIMEND,NA,NA,NA ,NA,F,2,N/A,N/A,294228.5610303879,NA
561337713.031377,340,2,0,5850.143238262835,STIMEND,561328476.621508,20763.590131044388,50 ,R,F,2,30.png,F,330123.4866783619,350887.0768094063
561373841.846532,340,2,4,6083.880716887682,STIMEND,561368383.486497,24541.639965057373,55 ,L,F,2,34.png,F,366252.3018333912,390793.94179844856
561409802.021173,340,2,13,5925.65225117855,STIMEND,NA,NA,NA ,NA,F,2,43.png,C,402212.47647440434,NA
561443245.860749,340,2,12,3401.0561682923,STIMEND,NA,NA,NA ,NA,F,2,42.png,C,435656.31605041027,NA
561476506.016138,340,2,1,3218.2775949254446,STIMEND,NA,NA,NA ,NA,F,2,31.png,F,468916.4714393616,NA
561513538.787528,340,2,3,6986.54178253727,STIMEND,NA,NA,NA ,NA,F,2,33.png,F,505949.242829442,NA
561547341.641241,340,2,11,3761.634285247255,STIMEND,561544877.755269,27536.1140280962,55 ,L,F,2,41.png,C,539752.0965423584,567288.2105704546
561583285.967689,340,2,8,5897.76257825574,STIMEND,561575313.855094,22027.88740491867,55 ,L,F,2,38.png,M,575696.4229904413,597724.31039536
561725990.419565,340,3,15,16025.310939459312,STIMEND,NA,NA,NA ,NA,F,2,N/A,N/A,16025.31093943119,NA
561760675.947487,340,3,6,4633.431672026843,STIMEND,561752205.468343,21529.520856022835,55 ,L,F,2,51.png,M,50710.838861465454,72240.35971748829
561794542.783214,340,3,9,3825.4037960470177,STIMEND,561788527.119228,23984.336014032364,50 ,R,F,2,54.png,M,84577.67458844185,108562.01060247421
561831342.178049,340,3,5,6756.661101012918,STIMEND,NA,NA,NA ,NA,F,2,50.png,M,121377.06942343712,NA
561867032.509505,340,3,2,5644.813530744538,STIMEND,561863338.397087,26305.887581944466,55 ,L,F,2,47.png,F,157067.4008795023,183373.28846144676
561904115.847416,340,3,14,7036.364023069229,STIMEND,NA,NA,NA ,NA,F,2,59.png,C,194150.73879051208,NA
561937293.763756,340,3,7,3130.095213615475,STIMEND,561929225.565507,21931.80175101757,55 ,L,F,2,52.png,M,227328.65513050556,249260.45688152313
561970882.976598,340,3,10,3545.310164249387,STIMEND,NA,NA,NA ,NA,F,2,55.png,C,260917.86797249317,NA
562004209.444055,340,3,16,3277.6609441881965,STIMEND,NA,NA,NA ,NA,F,2,N/A,N/A,294244.33542943,NA
562040099.272104,340,3,0,5850.143238262835,STIMEND,562027455.019893,17355.747789025307,55 ,L,F,2,45.png,F,330134.1634784937,347489.911267519
562076231.264554,340,3,4,6083.880716887682,STIMEND,NA,NA,NA ,NA,F,2,49.png,F,366266.15592849255,NA
562112201.963969,340,3,13,5925.65225117855,STIMEND,NA,NA,NA ,NA,F,2,58.png,C,402236.85534346104,NA
562145645.772196,340,3,12,3401.0561682923,STIMEND,562144196.25771,28550.485513925552,55 ,L,F,2,57.png,C,435680.66357052326,464231.1490844488
562178906.110128,340,3,1,3218.2775949254446,STIMEND,562171641.739891,22735.629763007164,55 ,L,F,2,46.png,F,468941.0015025139,491676.63126552105
562215942.378679,340,3,3,6986.54178253727,STIMEND,NA,NA,NA ,NA,F,2,48.png,F,505977.2700535059,NA
562249744.854268,340,3,11,3761.634285247255,STIMEND,562234253.067575,14508.213307023048,55 ,L,F,2,56.png,C,539779.7456424236,554287.9589494467
562285684.665422,340,3,8,5897.76257825574,STIMEND,562285406.265761,29721.60033905506,50 ,R,F,2,53.png,M,575719.5567964315,605441.1571354866
1186761354.265682,345,0,15,13458.848336968416,STIMEND,NA,NA,NA ,NA,F,1,N/A,N/A,13458.848336935043,NA
1186797510.795843,345,0,6,6124.1726492255775,STIMEND,1186789273.03927,21762.243427038193,55 ,L,F,1,6.png,M,49615.378497838974,71377.62192487717
1186833453.014846,345,0,7,5902.907157400286,STIMEND,NA,NA,NA ,NA,F,1,7.png,M,85557.5975010395,NA
1186870315.141257,345,0,9,6817.359401147241,STIMEND,1186856757.431002,16442.289744853973,55 ,L,F,1,9.png,M,122419.72391200066,138862.01365685463
1186903152.926737,345,0,14,2793.5843633959953,STIMEND,1186894758.173659,21605.246922016144,55 ,L,F,1,14.png,C,155257.5093920231,176862.75631403923
1186939173.264758,345,0,13,5981.299009503606,STIMEND,1186931013.395002,21840.13024377823,55 ,L,F,1,13.png,C,191277.84741306305,213117.97765684128
1186975052.533299,345,0,0,5841.891441947352,STIMEND,1186963725.857148,18673.323848962784,55 ,L,F,1,0.png,F,227157.11595392227,245830.43980288506
1187011431.452843,345,0,3,6341.6983275736575,STIMEND,1187001489.603088,20058.150244951248,50 ,R,F,1,3.png,F,263536.0354979038,283594.1857428551
1187046594.181979,345,0,16,5115.0441192289545,STIMEND,NA,NA,NA ,NA,F,1,N/A,N/A,298698.76463389397,NA
1187079727.57272,345,0,11,3087.3922495312213,STIMEND,1187065746.960574,16019.387853860855,55 ,L,F,1,11.png,C,331832.1553750038,347851.54322886467
1187115171.259836,345,0,8,5400.59012122834,STIMEND,1187102208.503346,17037.24351000786,50 ,R,F,1,8.png,M,367275.8424909115,384313.08600091934
1187151159.457508,345,0,10,5948.429585573954,STIMEND,1187143826.777132,22667.319623947144,55 ,L,F,1,10.png,C,403264.04016304016,425931.3597869873
1187186415.095815,345,0,2,5211.7252291604855,STIMEND,NA,NA,NA ,NA,F,1,2.png,F,438519.6784698963,NA
1187220937.48065,345,0,4,4483.52217196145,STIMEND,1187212180.746806,21243.266155958176,55 ,L,F,1,4.png,F,473042.0633049011,494285.3294608593
1187256178.278868,345,0,12,5198.019606722387,STIMEND,NA,NA,NA ,NA,F,1,12.png,C,508282.861522913,NA
1187291168.224016,345,0,1,4945.762265665003,STIMEND,1187274194.130989,13025.90697312355,55 ,L,F,1,1.png,F,543272.8066709042,556298.7136440277
1187323554.410053,345,0,5,2347.753963766073,STIMEND,NA,NA,NA ,NA,F,1,5.png,M,575658.9927079678,NA
1188113726.616727,345,1,15,13458.848336968416,STIMEND,NA,NA,NA ,NA,F,1,N/A,N/A,13458.848336935043,NA
1188149900.701542,345,1,6,6124.1726492255775,STIMEND,1188141044.985779,21144.284237146378,55 ,L,F,1,21.png,M,49632.933151721954,70777.21738886833
1188185840.20265,345,1,7,5902.907157400286,STIMEND,1188181494.244066,25654.041415929794,50 ,R,F,1,22.png,M,85572.43425989151,111226.4756758213
1188222703.709231,345,1,9,6817.359401147241,STIMEND,1188207380.828202,14677.11897110939,55 ,L,F,1,24.png,M,122435.94084072113,137113.05981183052
1188255542.908172,345,1,14,2793.5843633959953,STIMEND,1188247514.916657,21972.00848507881,55 ,L,F,1,29.png,C,155275.1397817135,177247.1482667923
1188291562.322658,345,1,13,5981.299009503606,STIMEND,1188277571.403207,16009.080549001694,55 ,L,F,1,28.png,C,191294.5542678833,207303.634816885
1188327442.209015,345,1,0,5841.891441947352,STIMEND,1188307686.667528,10244.45851302147,55 ,L,F,1,15.png,F,227174.4406247139,237418.89913773537
1188363819.752829,345,1,3,6341.6983275736575,STIMEND,1188359631.833298,25812.08046889305,55 ,L,F,1,18.png,F,263551.9844388962,289364.06490778923
1188398983.406609,345,1,16,5115.0441192289545,STIMEND,NA,NA,NA ,NA,F,1,N/A,N/A,298715.6382188797,NA
1188432117.149398,345,1,11,3087.3922495312213,STIMEND,NA,NA,NA ,NA,F,1,26.png,C,331849.3810079098,NA
1188467559.891062,345,1,8,5400.59012122834,STIMEND,1188448525.645364,10965.754302024841,55 ,L,F,1,23.png,M,367292.1226718426,378257.8769738674
1188503548.714874,345,1,10,5948.429585573954,STIMEND,1188493304.817584,19756.10271000862,55 ,L,F,1,25.png,C,403280.9464838505,423037.0491938591
1188538804.805655,345,1,2,5211.7252291604855,STIMEND,1188518992.146762,10187.341106891632,55 ,L,F,1,17.png,F,438537.0372648239,448724.37837171555
1188573326.985198,345,1,4,4483.52217196145,STIMEND,1188562192.969149,18865.983951091766,55 ,L,F,1,19.png,F,473059.21680784225,491925.200758934
1188608567.384207,345,1,12,5198.019606722387,STIMEND,1188592687.057582,14119.673374891281,55 ,L,F,1,27.png,C,508299.6158168316,522419.28919172287
1188643557.727177,345,1,1,4945.762265665003,STIMEND,1188633422.043273,19864.31609606743,55 ,L,F,1,16.png,F,543289.958786726,563154.2748827934
1188675943.26488,345,1,5,2347.753963766073,STIMEND,1188665948.49732,20005.232439994812,55 ,L,F,1,20.png,M,575675.4964897633,595680.7289297581
1188799520.786056,345,2,15,13458.848336968416,STIMEND,NA,NA,NA ,NA,F,1,N/A,N/A,13458.848336935043,NA
1188835687.520876,345,2,6,6124.1726492255775,STIMEND,1188823017.260865,17329.739989042282,55 ,L,F,1,36.png,M,49625.58315682411,66955.3231458664
1188871629.195856,345,2,7,5902.907157400286,STIMEND,1188860097.81037,18468.614513874054,55 ,L,F,1,37.png,M,85567.25813698769,104035.87265086174
1188908493.666753,345,2,9,6817.359401147241,STIMEND,1188904950.061421,26456.394667863846,55 ,L,F,1,39.png,M,122431.72903394699,148888.12370181084
1188941330.063185,345,2,14,2793.5843633959953,STIMEND,1188930351.956152,19021.892966985703,55 ,L,F,1,44.png,C,155268.1254658699,174290.0184328556
1188977349.107314,345,2,13,5981.299009503606,STIMEND,1188969570.228051,22221.120736837387,55 ,L,F,1,43.png,C,191287.16959500313,213508.29033184052
1189013229.289125,345,2,0,5841.891441947352,STIMEND,1189001016.970683,17787.68155813217,55 ,L,F,1,30.png,F,227167.351405859,244955.03296399117
1189049608.355702,345,2,3,6341.6983275736575,STIMEND,1189030578.293238,10969.937536001205,55 ,L,F,1,33.png,F,263546.4179828167,274516.3555188179
1189084771.741494,345,2,16,5115.0441192289545,STIMEND,NA,NA,NA ,NA,F,1,N/A,N/A,298709.8037748337,NA
1189117904.830124,345,2,11,3087.3922495312213,STIMEND,1189110902.166603,22997.33647918701,55 ,L,F,1,41.png,C,331842.8924047947,354840.2288839817
1189153347.499381,345,2,8,5400.59012122834,STIMEND,1189146323.804009,22976.304627895355,55 ,L,F,1,38.png,M,367285.5616619587,390261.86628985405
1189189336.246902,345,2,10,5948.429585573954,STIMEND,1189178998.374867,19662.12796497345,55 ,L,F,1,40.png,C,403274.3091828823,422936.43714785576
1189224593.150805,345,2,2,5211.7252291604855,STIMEND,1189207336.84419,12743.693384885788,55 ,L,F,1,32.png,F,438531.2130858898,451274.9064707756
1189259114.571878,345,2,4,4483.52217196145,STIMEND,1189251278.095825,22163.523947000504,55 ,L,F,1,34.png,F,473052.6341588497,495216.1581058502
1189294354.368051,345,2,12,5198.019606722387,STIMEND,1189282802.735261,18448.367209911346,55 ,L,F,1,42.png,C,508292.4303319454,526740.7975418568
1189329345.313025,345,2,1,4945.762265665003,STIMEND,1189312406.468018,13061.154993057251,55 ,L,F,1,31.png,F,543283.375305891,556344.5302989483
1189361730.628237,345,2,5,2347.753963766073,STIMEND,1189345878.215172,14147.586935043335,55 ,L,F,1,35.png,M,575668.6905179024,589816.2774529457
1187440018.268459,345,3,15,13458.848336968416,STIMEND,NA,NA,NA ,NA,F,1,N/A,N/A,13458.848336935043,NA
1187476184.979143,345,3,6,6124.1726492255775,STIMEND,1187464943.579476,18758.600333213806,55 ,L,F,1,51.png,M,49625.559020757675,68384.15935397148
1187512125.129417,345,3,7,5902.907157400286,STIMEND,1187507306.532324,25181.402907133102,55 ,L,F,1,52.png,M,85565.70929479599,110747.11220192909
1187548991.063155,345,3,9,6817.359401147241,STIMEND,1187543867.794957,24876.731801986694,55 ,L,F,1,54.png,M,122431.64303278923,147308.37483477592
1187581828.759583,345,3,14,2793.5843633959953,STIMEND,1187566191.640302,14362.880718946457,55 ,L,F,1,59.png,C,155269.33946084976,169632.22017979622
1187617846.614685,345,3,13,5981.299009503606,STIMEND,1187600618.894931,12772.280246019363,55 ,L,F,1,58.png,C,191287.194562912,204059.47480893135
1187653727.760534,345,3,0,5841.891441947352,STIMEND,1187638496.26813,14768.50759601593,55 ,L,F,1,45.png,F,227168.34041190147,241936.8480079174
1187690120.866286,345,3,3,6341.6983275736575,STIMEND,1187679126.127023,19005.26073694229,55 ,L,F,1,48.png,F,263561.44616389275,282566.70690083504
1187725285.244691,345,3,16,5115.0441192289545,STIMEND,NA,NA,NA ,NA,F,1,N/A,N/A,298725.8245687485,NA
1187758417.748516,345,3,11,3087.3922495312213,STIMEND,1187750589.021114,22171.272598028183,55 ,L,F,1,56.png,C,331858.32839393616,354029.60099196434
1187793861.954409,345,3,8,5400.59012122834,STIMEND,1187779805.853197,15943.89878821373,55 ,L,F,1,53.png,M,367302.53428673744,383246.4330749512
